39	4	thank you good bye	Sure , mahal of cambridge is on 3 - 5 Millers Yard Mill Lane	none	indian	cheap
40	0	i would like a moderately priced restaurant	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	moderate
40	1	spanish food	What kind of food would you like?	none	spanish	moderate
40	2	what is the address	la tasca is a great restaurant serving spanish food and it is in the moderate price range	none	spanish	moderate
40	3	what is the phone number	Sure , la tasca is on 14 -16 Bridge Street	none	spanish	moderate
40	4	what is the area	The phone number of la tasca is 01223 464630 .	none	spanish	moderate
40	5	thank you good bye	la tasca is a nice place in the centre of town	none	spanish	moderate
41	0	i'm looking for a restaurant in the centre part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	centre	none	none
41	1	and the area of food	What kind of food would you like?	centre	hungarian	none
41	2	no i need area food	You are looking for a restaurant serving any kind of food right?	centre	hungarian	none
41	3	i don't care	Would you like something in the cheap , moderate , or expensive price range?	centre	hungarian	dontcare
41	4	is that i'm caribbean	ali baba is a nice place in the centre of town	centre	hungarian	dontcare
41	5	what is the address	ali baba is a great restaurant	centre	hungarian	dontcare
41	6	what is the price range	Sure , ali baba is on 59 Hills Road City Centre	centre	hungarian	dontcare
41	7	thank you good bye	ali baba is in the moderate price range	centre	hungarian	dontcare
42	0	i'm looking for a restaurant in the north part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	north	none	none
42	1	i don't care	Would you like something in the cheap , moderate , or expensive price range?	north	none	dontcare
42	2	i'm looking for french food	What kind of food would you like?	north	french	dontcare
42	3	what's the phone number	restaurant two two is a nice restaurant in the north of town serving french food	north	french	dontcare
42	4	thank you good bye	The phone number of restaurant two two is 01223 351880 .	north	french	dontcare
43	0	i'm looking for a cheap restaurant in the west part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	west	none	cheap
43	1	what is the address and phone number	la margherita is a nice restaurant in the west of town in the cheap price range	west	none	cheap
43	2	thank you good bye	The phone number of la margherita is 01223 315232 and it is on 15 Magdalene Street City Centre .	west	none	cheap
44	0	i am looking for a cheap restaurant serving kosher food	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	kosher	cheap
44	1	what about chinese food	I'm sorry but there is no restaurant serving kosher food	none	chinese	cheap
44	2	how about chinese food	I'm sorry but there is no restaurant serving kosher food	none	chinese	cheap
44	3	what is the address and phone number	golden house serves chinese food in the cheap price range	none	chinese	cheap
44	4	thank you good bye	The phone number of golden house is 01842 753771 and it is on 12 Lensfield Road City Centre .	none	chinese	cheap
45	0	i'm looking for swedish food pub	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	swedish	none
45	1	how about north american food pub	I am sorry but there is no swedish restaurant that matches your request	none	north american	none
45	2	what is the address	gourmet burger kitchen serves north american food .	none	north american	none
45	3	what is the price range	Sure , gourmet burger kitchen is on Regent Street City Centre	none	north american	none
45	4	what is the phone number	gourmet burger kitchen is in the expensive price range	none	north american	none
45	5	what is the post code	The phone number of gourmet burger kitchen is 01223 312598 .	none	north american	none
45	6	thank you good bye	The post code of gourmet burger kitchen is C.B 2, 1 A.B	none	north american	none
46	0	east	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	none
46	1	i don't know	What kind of food would you like?	none	dontcare	none
46	2	cheap	Would you like something in the cheap , moderate , or expensive price range?	none	dontcare	cheap
46	3	telling you in north	the missing sock is a nice place in the east of town and the prices are cheap	north	dontcare	cheap
46	4	no	royal spice is a nice place in the north of town and the prices are cheap	north	dontcare	cheap
46	5	could give me the options	royal spice is a nice place in the north of town and the prices are cheap	north	dontcare	cheap
46	6	thank you	royal spice is a great restaurant	north	dontcare	cheap
46	7	sounds great could you give me a restaurant	royal spice is a great restaurant	north	dontcare	cheap
46	8	i'm looking for anything else	royal spice is a great restaurant	north	dontcare	cheap
46	9	okay what's the address	da vinci pizzeria is a nice place in the north of town and the prices are cheap	north	dontcare	cheap
46	10	phone number	Sure , da vinci pizzeria is on 20 Milton Road Chesterton	north	dontcare	cheap
46	11	ok and what type of food is that	The phone number of da vinci pizzeria is 01223 351707 .	north	dontcare	cheap
46	12	thank you goodbye	da vinci pizzeria serves italian food	north	dontcare	cheap
47	0	i am looking for a restaurant panasian	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	persian	none
47	1	where's that	What kind of food would you like?	none	persian	none
47	2	ok in the north part of town	ali baba is a great restaurant	none	persian	none
47	3	ok um um what's the phone number	hakka is in the north part of town .	none	persian	none
47	4	ok thank you cannot	The phone number of hakka is 01223 568988 .	none	persian	none
47	5	thank you good i	hakka is in the north part of town .	none	persian	none
47	6	oh my god thank you good night	hakka is in the north part of town .	none	persian	none
48	0	could i am looking for a cheap restaurant	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	cheap
48	1	b	What part of town do you have in mind?	east	none	cheap
48	2	what's the address	j restaurant is in the cheap price range	east	none	cheap
48	3	thank you can i	Sure , j restaurant is on 86 Regent Street City Centre	east	none	cheap
48	4	good thank you good bye	j restaurant is a great restaurant	east	none	cheap
49	0	i'm looking for a restaurant in the south part care	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	south	none	none
49	1	yes	Did you say you are looking for a restaurant in the south of town?	south	none	none
49	2	yes	What kind of food would you like?	south	indian	none
49	3	okay what indian	pizza hut cherry hinton is a nice place in the south of town	south	indian	none
49	4	the south indian food	nandos is a nice place in the south of town	south	indian	none
49	5	and what's the phone number	the good luck chinese food takeaway is a nice place in the south of town	south	indian	none
49	6	are thank you can i	The phone number of the good luck chinese food takeaway is 01223 244149 .	south	indian	none
49	7	thank you good bye	the good luck chinese food takeaway is a great restaurant	south	indian	none
50	0		Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	none
50	1	the north	What part of town do you have in mind?	north	none	none
50	2	cheap	What kind of food would you like?	north	none	cheap
50	3	um i don't mind	What kind of food would you like?	north	dontcare	cheap
50	4	okay is there any kosher	royal spice is a nice place in the north of town and the prices are cheap	north	dontcare	cheap
